Sequence,Best Hit,e-value
YGR038C-B,YOR192C-B,0.0
YGR038C-B,YGR161C-C,0.0
YGR038C-B,YMR051C,0.0
YGR038C-B,YPR158W-A,0.0
YGR038C-B,YOR142W-A,0.0
YGR038C-B,YML045W-A,0.0
YGR038C-B,YML040W,0.0
YGR038C-B,YLR227W-A,0.0
YGR038C-B,YJR026W,0.0
YGR038C-B,YPL257W-A,0.0
YGR038C-B,YLR157C-A,0.0
YGR038C-B,YLR256W-A,0.0
YGR038C-B,YPR158C-C,0.0
YGR038C-B,YOL103W-A,0.0
YGR038C-B,YJR028W,0.0
YGR038C-B,YPR137C-A,0.0
YGR038C-B,YNL054W-A,0.0
YGR038C-B,YNL284C-A,0.0
YGR038C-B,YHR214C-C,0.0
YGR038C-B,YMR046C,0.0
YGR038C-B,YOR192C-A,1.00e-92
YGR038C-B,YLR410W-A,4.66e-91
YGR038C-B,YGR161W-A,2.17e-89
YGR038C-B,YOR343W-A,1.01e-87
YGR085C,YPR102C,0.0
YGR087C,YLR044C,0.0
YGR087C,YLR134W,0.0
YGR109W-A,YGR109W-B,0.0
YGR109W-A,YIL082W-A,0.0
YGR109W-A,YIL082W,0.0
YGR109W-B,YIL082W-A,0.0
YGR109W-B,YIL082W,0.0
YGR114C,YGR115C,1.51e-148
YGR118W,YPR132W,1.15e-179
YGR122C-A,YMR046W-A,1.94e-45
YGR122C-A,YPR002C-A,6.87e-42
YGR122C-A,YOL106W,2.17e-34
YGR124W,YPR145W,0.0
YGR136W,YGR137W,1.99e-139
YGR138C,YPR156C,0.0
YGR143W,YPR159W,0.0
YGR151C,YGR152C,2.00e-167
YGR161C-C,YGR161C-D,0.0
YGR161C-C,YMR051C,0.0
YGR161C-C,YMR050C,0.0
YGR161C-C,YPR158W-B,0.0
YGR161C-C,YPR158W-A,0.0
YGR161C-C,YOR142W-B,0.0
YGR161C-C,YOR142W-A,0.0
YGR161C-C,YML045W-A,0.0
YGR161C-C,YML045W,0.0
YGR161C-C,YOL103W-B,0.0
YGR161C-C,YOL103W-A,0.0
YGR161C-C,YLR256W-A,0.0
YGR161C-C,YML040W,0.0
YGR161C-C,YML039W,0.0
YGR161C-C,YLR227W-B,0.0
YGR161C-C,YLR227W-A,0.0
YGR161C-C,YJR027W,0.0
YGR161C-C,YJR026W,0.0
YGR161C-C,YPR158C-D,0.0
YGR161C-C,YPR158C-C,0.0
YGR161C-C,YPL257W-B,0.0
YGR161C-C,YPL257W-A,0.0
YGR161C-C,YLR157C-B,0.0
YGR161C-C,YLR157C-A,0.0
YGR161C-C,YJR029W,0.0
YGR161C-C,YJR028W,0.0
YGR161C-C,YPR137C-B,0.0
YGR161C-C,YPR137C-A,0.0
YGR161C-C,YNL054W-B,0.0
YGR161C-C,YNL054W-A,0.0
YGR161C-C,YNL284C-B,0.0
YGR161C-C,YNL284C-A,0.0
YGR161C-C,YHR214C-C,0.0
YGR161C-C,YHR214C-B,0.0
YGR161C-C,YMR046C,0.0
YGR161C-C,YMR045C,0.0
YGR161C-C,YOR192C-B,8.87e-89
YGR161C-C,YOR192C-A,2.17e-89
YGR161C-C,YLR410W-B,4.12e-87
YGR161C-C,YLR410W-A,1.01e-87
YGR161C-C,YGR161W-B,1.92e-85
YGR161C-C,YGR161W-A,4.70e-86
YGR161C-C,YOR343W-B,8.93e-84
YGR161C-C,YOR343W-A,2.18e-84
YGR161C-D,YOR142W-B,0.0
YGR161C-D,YMR050C,0.0
YGR161C-D,YJR029W,0.0
YGR161C-D,YPR158W-B,0.0
YGR161C-D,YML045W,0.0
YGR161C-D,YPR158C-D,0.0
YGR161C-D,YOL103W-B,0.0
YGR161C-D,YPL257W-B,0.0
YGR161C-D,YLR157C-B,0.0
YGR161C-D,YML039W,0.0
YGR161C-D,YNL284C-B,0.0
YGR161C-D,YJR027W,0.0
YGR161C-D,YPR137C-B,0.0
YGR161C-D,YLR227W-B,0.0
YGR161C-D,YNL054W-B,0.0
YGR161C-D,YMR045C,0.0
YGR161C-D,YHR214C-B,0.0
YGR161C-D,YLR035C-A,0.0
YGR161C-D,YMR051C,0.0
YGR161C-D,YPR158W-A,0.0
YGR161C-D,YOR142W-A,0.0
YGR161C-D,YML045W-A,0.0
YGR161C-D,YOL103W-A,0.0
YGR161C-D,YLR256W-A,0.0
YGR161C-D,YML040W,0.0
YGR161C-D,YLR227W-A,0.0
YGR161C-D,YJR026W,0.0
YGR161C-D,YPR158C-C,0.0
YGR161C-D,YPL257W-A,0.0
YGR161C-D,YLR157C-A,0.0
YGR161C-D,YJR028W,0.0
YGR161C-D,YPR137C-A,0.0
YGR161C-D,YNL054W-A,0.0
YGR161C-D,YLR410W-B,0.0
YGR161C-D,YOR343W-B,0.0
YGR161C-D,YGR161W-B,0.0
YGR161C-D,YNL284C-A,0.0
YGR161C-D,YOR192C-B,0.0
YGR161C-D,YHR214C-C,0.0
YGR161C-D,YMR046C,0.0
YGR161C-D,YOR192C-A,2.17e-89
YGR161C-D,YLR410W-A,1.01e-87
YGR161C-D,YGR161W-A,4.70e-86
YGR161C-D,YOR343W-A,2.18e-84
YGR161W-A,YGR161W-B,0.0
YGR161W-A,YLR410W-B,0.0
YGR161W-A,YLR410W-A,0.0
YGR161W-A,YOR343W-B,0.0
YGR161W-A,YOR343W-A,0.0
YGR161W-A,YOR192C-B,0.0
YGR161W-A,YOR192C-A,0.0
YGR161W-A,YPR158W-B,1.90e-85
YGR161W-A,YPR158W-A,4.72e-86
YGR161W-A,YOR142W-B,1.90e-85
YGR161W-A,YOR142W-A,4.72e-86
YGR161W-A,YMR051C,4.72e-86
YGR161W-A,YMR050C,1.90e-85
YGR161W-A,YML040W,4.72e-86
YGR161W-A,YML039W,1.90e-85
YGR161W-A,YLR227W-B,1.90e-85
YGR161W-A,YLR227W-A,4.72e-86
YGR161W-A,YJR027W,1.90e-85
YGR161W-A,YJR026W,4.72e-86
YGR161W-A,YHR214C-C,5.13e-86
YGR161W-A,YHR214C-B,1.94e-85
YGR161W-A,YPL257W-B,8.85e-84
YGR161W-A,YPL257W-A,2.19e-84
YGR161W-A,YML045W-A,2.19e-84
YGR161W-A,YML045W,8.85e-84
YGR161W-A,YLR256W-A,2.19e-84
YGR161W-A,YLR157C-B,8.85e-84
YGR161W-A,YLR157C-A,2.19e-84
YGR161W-A,YOL103W-B,1.92e-80
YGR161W-A,YOL103W-A,4.75e-81
YGR161W-A,YPR158C-D,8.92e-79
YGR161W-A,YPR158C-C,2.21e-79
YGR161W-B,YLR410W-B,0.0
YGR161W-B,YOR192C-B,0.0
YGR161W-B,YOR343W-B,0.0
YGR161W-B,YNL054W-B,0.0
YGR161W-B,YLR227W-B,0.0
YGR161W-B,YPR137C-B,0.0
YGR161W-B,YJR027W,0.0
YGR161W-B,YLR410W-A,0.0
YGR161W-B,YOR343W-A,0.0
YGR161W-B,YOR192C-A,0.0
YGR161W-B,YPL257W-B,0.0
YGR161W-B,YLR157C-B,0.0
YGR161W-B,YML039W,0.0
YGR161W-B,YOL103W-B,0.0
YGR161W-B,YPR158W-B,0.0
YGR161W-B,YML045W,0.0
YGR161W-B,YPR158C-D,0.0
YGR161W-B,YHR214C-B,0.0
YGR161W-B,YMR050C,0.0
YGR161W-B,YLR035C-A,0.0
YGR161W-B,YOR142W-B,0.0
YGR161W-B,YMR045C,0.0
YGR161W-B,YNL284C-B,0.0
YGR161W-B,YJR029W,0.0
YGR161W-B,YPR158W-A,4.72e-86
YGR161W-B,YOR142W-A,4.72e-86
YGR161W-B,YMR051C,4.72e-86
YGR161W-B,YML040W,4.72e-86
YGR161W-B,YLR227W-A,4.72e-86
YGR161W-B,YJR026W,4.72e-86
YGR161W-B,YHR214C-C,5.13e-86
YGR161W-B,YPL257W-A,2.19e-84
YGR161W-B,YML045W-A,2.19e-84
YGR161W-B,YLR256W-A,2.19e-84
YGR161W-B,YLR157C-A,2.19e-84
YGR161W-B,YOL103W-A,4.75e-81
YGR161W-B,YPR158C-C,2.21e-79
YGR192C,YJR009C,0.0
YGR192C,YJL052W,0.0
YGR214W,YLR048W,0.0
YGR254W,YHR174W,0.0
YGR279C,YMR305C,1.96e-74
YGR287C,YOL157C,0.0
YGR287C,YJL221C,0.0
YGR287C,YIL172C,0.0
YGR287C,YGR292W,0.0
YGR292W,YOL157C,0.0
YGR292W,YJL221C,0.0
YGR292W,YIL172C,0.0
YGR294W,YHL046C,2.36e-173
YGR294W,YJL223C,5.12e-170
YGR294W,YIL176C,5.12e-170
YGR294W,YNR076W,2.38e-168
YGR294W,YLL064C,2.38e-168
YGR294W,YLR461W,5.15e-165
YGR294W,YOL161C,1.12e-156
YGR294W,YKL224C,7.34e-114
YGR294W,YMR325W,3.47e-107
YGR294W,YIR041W,3.47e-107
YGR294W,YPL282C,2.16e-105
YGR294W,YOR394W,2.16e-105
YGR294W,YLL025W,1.64e-95
YGR295C,YNL336W,0.0
YGR295C,YML132W,0.0
YGR295C,YIR043C,0.0
YGR295C,YJR161C,0.0
YGR295C,YHL048W,0.0
YGR295C,YKL219W,3.09e-147
YGR296C-A,YPL283W-A,0.0
YGR296C-A,YNL339W-A,0.0
YGR296C-A,YML133W-A,0.0
YGR296C-B,YPR204C-A,0.0
YGR296C-B,YPL283W-B,0.0
YGR296C-B,YOR396C-A,0.0
YGR296C-B,YLR467C-A,0.0
YGR296C-B,YLR466C-A,0.0
YGR296C-B,YNL339W-B,0.0
YGR296C-B,YML133W-B,0.0
YGR296C-B,YHR219C-A,0.0
YGR296C-B,YLL067W-A,0.0
YGR296C-B,YLL066W-A,0.0
YGR296C-B,YHL050W-A,0.0
YGR296C-B,YJL225W-A,0.0
YGR296C-B,YIL177W-A,0.0
YGR296W,YPL283C,0.0
YGR296W,YNL339C,0.0
YGR296W,YOR396W,0.0
YGR296W,YLR467W,0.0
YGR296W,YLR466W,0.0
YGR296W,YIL177C,0.0
YGR296W,YJL225C,0.0
YGR296W,YML133C,0.0
YGR296W,YLL066C,0.0
YGR296W,YLL067C,0.0
YGR296W,YHR219W,0.0
YGR296W,YPR204W,0.0
YGR296W,YHL050C,0.0
YGR296W,YHR218W,0.0
YGR296W,YPR202W,0.0
YGR296W,YHL049C,0.0
YGR296W,YLR462W,0.0
YGR296W,YLR464W,0.0
YGR296W,YHR218W-A,1.61e-164
YGR296W,YPR203W,2.08e-143
YHL001W,YKL006W,7.10e-172
YHL009W-A,YHL009W-B,0.0
YHL009W-A,YPL060C-A,0.0
YHL009W-A,YJL114W,0.0
YHL009W-A,YJL113W,0.0
YHL009W-B,YPL060C-A,0.0
YHL009W-B,YJL113W,0.0
YHL009W-B,YJL114W,0.0
YHL033C,YLL045C,0.0
YHL045W,YIR040C,3.21e-72
YHL045W,YKL223W,6.95e-69
YHL045W,YMR324C,2.97e-66
YHL045W,YJL222W-A,4.77e-44
YHL045W,YIL174W,4.77e-44
YHL046C,YLR461W,2.35e-178
YHL046C,YJL223C,2.35e-178
YHL046C,YIL176C,2.35e-178
YHL046C,YNR076W,1.10e-171
YHL046C,YLL064C,1.10e-171
YHL046C,YOL161C,2.40e-163
YHL046C,YKL224C,3.44e-107
YHL046C,YIR041W,3.49e-102
YHL046C,YMR325W,7.56e-99
YHL046C,YPL282C,4.70e-97
YHL046C,YOR394W,4.70e-97
YHL046C,YLL025W,3.54e-92
YHL048W,YIR043C,0.0
YHL048W,YNL336W,0.0
YHL048W,YJR161C,0.0
YHL048W,YML132W,0.0
YHL048W,YKL219W,6.75e-139
YHL049C,YML133C,0.0
YHL049C,YPL283C,0.0
YHL049C,YOR396W,0.0
YHL049C,YNL339C,0.0
YHL049C,YLR467W,0.0
YHL049C,YJL225C,0.0
YHL049C,YIL177C,0.0
YHL049C,YHR218W,0.0
YHL049C,YLR462W,0.0
YHL049C,YPR202W,0.0
YHL049C,YPR203W,9.39e-162
YHL049C,YLL067C,5.61e-159
YHL049C,YLL066C,5.61e-159
YHL049C,YLR464W,1.57e-69
YHL050C,YML133C,0.0
YHL050C,YPR204W,0.0
YHL050C,YPL283C,0.0
YHL050C,YNL339C,0.0
YHL050C,YLL067C,0.0
YHL050C,YLL066C,0.0
YHL050C,YOR396W,0.0
YHL050C,YLR467W,0.0
YHL050C,YLR466W,0.0
YHL050C,YJL225C,0.0
YHL050C,YIL177C,0.0
YHL050C,YHR219W,0.0
YHL050C,YHR218W,0.0
YHL050C,YHR218W-A,1.64e-149
YHL050W-A,YLL067W-A,0.0
YHL050W-A,YLL066W-A,0.0
YHL050W-A,YNL339W-B,0.0
YHL050W-A,YML133W-B,0.0
YHL050W-A,YHR219C-A,0.0
YHL050W-A,YOR396C-A,0.0
YHL050W-A,YLR467C-A,0.0
YHL050W-A,YLR466C-A,0.0
YHL050W-A,YPR204C-A,0.0
YHL050W-A,YPL283W-B,0.0
YHL050W-A,YJL225W-A,0.0
YHL050W-A,YIL177W-A,0.0
YHR043C,YHR044C,0.0
YHR047C,YKL157W,0.0
YHR052W-A,YHR054W-A,2.88e-100
YHR053C,YHR055C,2.75e-95
YHR054C,YHR056C,0.0
YHR073W,YHR073W-A,2.62e-90
YHR092C,YHR094C,0.0
YHR092C,YLR081W,0.0
YHR092C,YMR011W,1.87e-165
YHR094C,YHR096C,0.0
YHR094C,YLR081W,1.19e-167
YHR094C,YMR011W,3.26e-133
YHR141C,YNL162W,1.59e-158
YHR145C,YIL060W,2.53e-79
YHR145C,YOR192C-C,4.74e-79
YHR145C,YOR192C-B,1.65e-11
YHR145C,YOR192C-A,4.04e-12
YHR180W-A,YPR108W-A,4.52e-29
YHR203C,YJR145C,0.0
YHR211W,YHR213W,0.0
YHR214C-B,YML045W,0.0
YHR214C-B,YPR158W-B,0.0
YHR214C-B,YPR158C-D,0.0
YHR214C-B,YMR050C,0.0
YHR214C-B,YOL103W-B,0.0
YHR214C-B,YPL257W-B,0.0
YHR214C-B,YML039W,0.0
YHR214C-B,YLR157C-B,0.0
YHR214C-B,YJR027W,0.0
YHR214C-B,YPR137C-B,0.0
YHR214C-B,YNL054W-B,0.0
YHR214C-B,YOR142W-B,0.0
YHR214C-B,YLR227W-B,0.0
YHR214C-B,YJR029W,0.0
YHR214C-B,YMR045C,0.0
YHR214C-B,YNL284C-B,0.0
YHR214C-B,YLR035C-A,0.0
YHR214C-B,YHR214C-C,0.0
YHR214C-B,YOR343W-B,0.0
YHR214C-B,YLR410W-B,0.0
YHR214C-B,YOR192C-B,0.0
YHR214C-B,YML045W-A,0.0
YHR214C-B,YPR137C-A,0.0
YHR214C-B,YMR051C,0.0
YHR214C-B,YJR028W,0.0
YHR214C-B,YPR158W-A,0.0
YHR214C-B,YOR142W-A,0.0
YHR214C-B,YPR158C-C,0.0
YHR214C-B,YPL257W-A,0.0
YHR214C-B,YNL054W-A,0.0
YHR214C-B,YML040W,0.0
YHR214C-B,YLR256W-A,0.0
YHR214C-B,YLR227W-A,0.0
YHR214C-B,YLR157C-A,0.0
YHR214C-B,YJR026W,0.0
YHR214C-B,YOL103W-A,0.0
YHR214C-B,YNL284C-A,0.0
YHR214C-B,YMR046C,0.0
YHR214C-B,YOR192C-A,2.17e-89
YHR214C-B,YLR410W-A,1.01e-87
YHR214C-B,YOR343W-A,2.18e-84
YHR214C-C,YML045W-A,0.0
YHR214C-C,YML045W,0.0
YHR214C-C,YPR137C-B,0.0
YHR214C-C,YPR137C-A,0.0
YHR214C-C,YMR051C,0.0
YHR214C-C,YMR050C,0.0
YHR214C-C,YJR029W,0.0
YHR214C-C,YJR028W,0.0
YHR214C-C,YPR158W-B,0.0
YHR214C-C,YPR158W-A,0.0
YHR214C-C,YOR142W-B,0.0
YHR214C-C,YOR142W-A,0.0
YHR214C-C,YPR158C-D,0.0
YHR214C-C,YPR158C-C,0.0
YHR214C-C,YPL257W-B,0.0
YHR214C-C,YPL257W-A,0.0
YHR214C-C,YNL054W-B,0.0
YHR214C-C,YNL054W-A,0.0
YHR214C-C,YML040W,0.0
YHR214C-C,YML039W,0.0
YHR214C-C,YLR256W-A,0.0
YHR214C-C,YLR227W-B,0.0
YHR214C-C,YLR227W-A,0.0
YHR214C-C,YLR157C-B,0.0
YHR214C-C,YLR157C-A,0.0
YHR214C-C,YJR027W,0.0
YHR214C-C,YJR026W,0.0
YHR214C-C,YOL103W-B,0.0
YHR214C-C,YOL103W-A,0.0
YHR214C-C,YNL284C-B,0.0
YHR214C-C,YNL284C-A,0.0
YHR214C-C,YMR046C,0.0
YHR214C-C,YMR045C,0.0
YHR214C-C,YOR192C-B,8.87e-89
YHR214C-C,YOR192C-A,2.17e-89
YHR214C-C,YLR410W-B,4.12e-87
YHR214C-C,YLR410W-A,1.01e-87
YHR214C-C,YOR343W-B,8.93e-84
YHR214C-C,YOR343W-A,2.18e-84
YHR214W,YIL169C,3.84e-90
YHR214W-A,YOL155C,1.30e-109
YHR214W-A,YIL169C,8.25e-92
YHR216W,YLR432W,0.0
YHR216W,YML056C,0.0
YHR217C,YNL338W,4.11e-48
YHR217C,YLL066W-B,2.08e-46
YHR217C,YLR466C-B,4.92e-26
YHR218W,YML133C,0.0
YHR218W,YLL067C,0.0
YHR218W,YLL066C,0.0
YHR218W,YOR396W,0.0
YHR218W,YLR467W,0.0
YHR218W,YLR466W,0.0
YHR218W,YPL283C,0.0
YHR218W,YNL339C,0.0
YHR218W,YJL225C,0.0
YHR218W,YIL177C,0.0
YHR218W,YPR204W,0.0
YHR218W,YLR462W,0.0
YHR218W,YPR202W,4.54e-169
YHR218W,YPR203W,4.40e-155
YHR218W,YLR464W,1.57e-69
YHR218W-A,YPR204W,1.67e-163
YHR218W-A,YPL283C,3.09e-163
YHR218W-A,YOR396W,2.91e-163
YHR218W-A,YNL339C,3.09e-163
YHR218W-A,YLR467W,2.91e-163
YHR218W-A,YLR466W,2.24e-163
YHR218W-A,YLL067C,2.00e-163
YHR218W-A,YLL066C,2.00e-163
YHR218W-A,YIL177C,3.06e-163
YHR218W-A,YML133C,1.06e-161
YHR218W-A,YJL225C,1.42e-161
YHR218W-A,YHR219W,1.21e-33
YHR219C-A,YNL339W-B,0.0
YHR219C-A,YML133W-B,0.0
YHR219C-A,YLL067W-A,0.0
YHR219C-A,YLL066W-A,0.0
YHR219C-A,YPR204C-A,0.0
YHR219C-A,YPL283W-B,0.0
YHR219C-A,YOR396C-A,0.0
YHR219C-A,YLR467C-A,0.0
YHR219C-A,YLR466C-A,0.0
YHR219C-A,YJL225W-A,0.0
YHR219C-A,YIL177W-A,0.0
YHR219W,YML133C,0.0
YHR219W,YLL066C,0.0
YHR219W,YOR396W,0.0
YHR219W,YLR467W,0.0
YHR219W,YLR466W,0.0
YHR219W,YNL339C,0.0
YHR219W,YPL283C,0.0
YHR219W,YPR204W,0.0
YHR219W,YJL225C,0.0
YHR219W,YIL177C,0.0
YHR219W,YLL067C,0.0
YIL009W,YMR246W,0.0
YIL030W-A,YIL031W,8.64e-87
YIL047C,YIL047C-A,0.0
YIL060W,YOR192C-C,1.33e-74
YIL082W,YIL082W-A,0.0
YIL133C,YNL069C,0.0
YIL140W,YIL141W,2.40e-34
YIL148W,YKR094C,1.11e-164
YIL148W,YLR167W,4.45e-82
YIL169C,YOL155C,0.0
YIL170W,YOL156W,0.0
YIL170W,YJL219W,0.0
YIL171W,YOL156W,9.58e-129
YIL171W,YJL219W,9.58e-129
YIL171W-A,YJL220W,0.0
YIL172C,YJL221C,0.0
YIL172C,YOL157C,0.0
YIL173W,YJL222W,0.0
YIL173W,YNR065C,0.0
YIL174W,YJL222W-A,1.54e-118
YIL174W,YKL223W,4.01e-96
YIL174W,YIR040C,4.01e-96
YIL174W,YNR075C-A,3.69e-36
YIL175W,YJL222W-B,9.41e-69
YIL175W,YKL223W,5.49e-55
YIL175W,YIR040C,5.49e-55
YIL176C,YJL223C,0.0
YIL176C,YNR076W,1.09e-176
YIL176C,YLL064C,1.09e-176
YIL176C,YLR461W,2.36e-173
YIL176C,YOL161C,1.10e-171
YIL176C,YKL224C,7.34e-114
YIL176C,YMR325W,7.51e-104
YIL176C,YIR041W,7.51e-104
YIL176C,YPL282C,4.67e-102
YIL176C,YOR394W,4.67e-102
YIL176C,YLL025W,1.64e-95
YIL177C,YJL225C,0.0
YIL177C,YOR396W,0.0
YIL177C,YLR467W,0.0
YIL177C,YPL283C,0.0
YIL177C,YNL339C,0.0
YIL177C,YLR466W,0.0
YIL177C,YLL067C,0.0
YIL177C,YLL066C,0.0
YIL177C,YML133C,0.0
YIL177C,YPR204W,0.0
YIL177C,YLR462W,0.0
YIL177C,YLR464W,0.0
YIL177C,YPR202W,0.0
YIL177C,YPR203W,2.06e-148
YIL177W-A,YJL225W-A,0.0
YIL177W-A,YPR204C-A,0.0
YIL177W-A,YPL283W-B,0.0
YIL177W-A,YOR396C-A,0.0
YIL177W-A,YLR467C-A,0.0
YIL177W-A,YLR466C-A,0.0
YIL177W-A,YNL339W-B,0.0
YIL177W-A,YML133W-B,0.0
YIL177W-A,YLL067W-A,0.0
YIL177W-A,YLL066W-A,0.0
YIR040C,YKL223W,2.17e-168
YIR040C,YJL222W-A,2.66e-96
YIR040C,YJL222W-B,2.07e-55
YIR040C,YMR324C,6.62e-43
YIR041W,YKL224C,0.0
YIR041W,YPL282C,3.25e-178
YIR041W,YOR394W,3.25e-178
YIR041W,YMR325W,1.13e-176
YIR041W,YLR037C,2.00e-134
YIR041W,YLL025W,5.60e-130
YIR041W,YOL161C,3.35e-107
YIR041W,YJL223C,7.26e-104
YIR041W,YNR076W,3.38e-102
YIR041W,YLL064C,3.38e-102
YIR041W,YLR461W,7.31e-99
YIR043C,YNL336W,0.0
YIR043C,YML132W,0.0
YIR043C,YJR161C,0.0
YIR043C,YKL219W,5.33e-125
YJL052W,YJR009C,0.0
YJL113W,YPL060C-A,0.0
YJL114W,YPL060C-A,0.0
YJL136C,YKR057W,1.22e-88
YJL138C,YKR059W,0.0
YJL141C,YJL142C,9.86e-128
YJL149W,YJL150W,8.72e-18
YJL158C,YJL159W,1.26e-71
YJL177W,YKL180W,6.19e-128
YJL190C,YLR367W,1.42e-94
YJL219W,YOL156W,0.0
YJL221C,YOL157C,0.0
YJL222W,YNR065C,0.0
YJL222W-A,YKL223W,4.01e-96
YJL222W-A,YNR075C-A,3.69e-36
YJL222W-B,YKL223W,5.49e-55
YJL223C,YNR076W,1.09e-176
YJL223C,YLL064C,1.09e-176
YJL223C,YLR461W,2.36e-173
YJL223C,YOL161C,1.10e-171
YJL223C,YKL224C,7.34e-114
YJL223C,YMR325W,7.51e-104
YJL223C,YPL282C,4.67e-102
YJL223C,YOR394W,4.67e-102
YJL223C,YLL025W,1.64e-95
YJL225C,YOR396W,0.0
YJL225C,YLR467W,0.0
YJL225C,YPL283C,0.0
YJL225C,YNL339C,0.0
YJL225C,YLR466W,0.0
YJL225C,YLL067C,0.0
YJL225C,YML133C,0.0
YJL225C,YLL066C,0.0
YJL225C,YPR204W,0.0
YJL225C,YLR462W,0.0
YJL225C,YLR464W,0.0
YJL225C,YPR202W,0.0
YJL225C,YPR203W,2.06e-148
YJL225W-A,YPR204C-A,0.0
YJL225W-A,YPL283W-B,0.0
YJL225W-A,YOR396C-A,0.0
YJL225W-A,YLR467C-A,0.0
YJL225W-A,YLR466C-A,0.0
YJL225W-A,YNL339W-B,0.0
YJL225W-A,YML133W-B,0.0
YJL225W-A,YLL067W-A,0.0
YJL225W-A,YLL066W-A,0.0
YJR026W,YML040W,0.0
YJR026W,YML039W,0.0
YJR026W,YLR227W-B,0.0
YJR026W,YLR227W-A,0.0
YJR026W,YJR027W,0.0
YJR026W,YPL257W-B,0.0
YJR026W,YPL257W-A,0.0
YJR026W,YLR157C-B,0.0
YJR026W,YLR157C-A,0.0
YJR026W,YLR256W-A,0.0
YJR026W,YPR158C-D,0.0
YJR026W,YPR158C-C,0.0
YJR026W,YOL103W-B,0.0
YJR026W,YOL103W-A,0.0
YJR026W,YJR029W,0.0
YJR026W,YJR028W,0.0
YJR026W,YPR137C-B,0.0
YJR026W,YPR137C-A,0.0
YJR026W,YMR051C,0.0
YJR026W,YMR050C,0.0
YJR026W,YPR158W-B,0.0
YJR026W,YPR158W-A,0.0
YJR026W,YOR142W-B,0.0
YJR026W,YOR142W-A,0.0
YJR026W,YML045W-A,0.0
YJR026W,YML045W,0.0
YJR026W,YNL054W-B,0.0
YJR026W,YNL054W-A,0.0
YJR026W,YNL284C-B,0.0
YJR026W,YNL284C-A,0.0
YJR026W,YMR046C,0.0
YJR026W,YMR045C,0.0
YJR026W,YOR192C-B,1.91e-90
YJR026W,YOR192C-A,4.66e-91
YJR026W,YLR410W-B,4.12e-87
YJR026W,YLR410W-A,1.01e-87
YJR026W,YOR343W-B,8.93e-84
YJR026W,YOR343W-A,2.18e-84
YJR027W,YML039W,0.0
YJR027W,YPL257W-B,0.0
YJR027W,YLR157C-B,0.0
YJR027W,YPR137C-B,0.0
YJR027W,YOL103W-B,0.0
YJR027W,YLR227W-B,0.0
YJR027W,YML045W,0.0
YJR027W,YPR158W-B,0.0
YJR027W,YPR158C-D,0.0
YJR027W,YMR050C,0.0
YJR027W,YOR142W-B,0.0
YJR027W,YNL054W-B,0.0
YJR027W,YJR029W,0.0
YJR027W,YNL284C-B,0.0
YJR027W,YMR045C,0.0
YJR027W,YLR035C-A,0.0
YJR027W,YML040W,0.0
YJR027W,YLR227W-A,0.0
YJR027W,YPL257W-A,0.0
YJR027W,YLR157C-A,0.0
YJR027W,YLR256W-A,0.0
YJR027W,YPR158C-C,0.0
YJR027W,YOL103W-A,0.0
YJR027W,YJR028W,0.0
YJR027W,YOR343W-B,0.0
YJR027W,YPR137C-A,0.0
YJR027W,YLR410W-B,0.0
YJR027W,YMR051C,0.0
YJR027W,YPR158W-A,0.0
YJR027W,YOR142W-A,0.0
YJR027W,YML045W-A,0.0
YJR027W,YOR192C-B,0.0
YJR027W,YNL054W-A,0.0
YJR027W,YNL284C-A,0.0
YJR027W,YMR046C,0.0
YJR027W,YOR192C-A,4.66e-91
YJR027W,YLR410W-A,1.01e-87
YJR027W,YOR343W-A,2.18e-84
YJR028W,YJR029W,0.0
YJR028W,YPR137C-B,0.0
YJR028W,YPR137C-A,0.0
YJR028W,YML040W,0.0
YJR028W,YML039W,0.0
YJR028W,YLR227W-B,0.0
YJR028W,YLR227W-A,0.0
YJR028W,YPL257W-B,0.0
YJR028W,YPL257W-A,0.0
YJR028W,YLR157C-B,0.0
YJR028W,YLR157C-A,0.0
YJR028W,YNL054W-B,0.0
YJR028W,YNL054W-A,0.0
YJR028W,YLR256W-A,0.0
YJR028W,YPR158C-D,0.0
YJR028W,YPR158C-C,0.0
YJR028W,YOL103W-B,0.0
YJR028W,YOL103W-A,0.0
YJR028W,YMR051C,0.0
YJR028W,YMR050C,0.0
YJR028W,YPR158W-B,0.0
YJR028W,YPR158W-A,0.0
YJR028W,YOR142W-B,0.0
YJR028W,YOR142W-A,0.0
YJR028W,YML045W-A,0.0
YJR028W,YML045W,0.0
YJR028W,YNL284C-B,0.0
YJR028W,YNL284C-A,0.0
YJR028W,YMR046C,0.0
YJR028W,YMR045C,0.0
YJR029W,YOR142W-B,0.0
YJR029W,YMR050C,0.0
YJR029W,YML045W,0.0
YJR029W,YPR158W-B,0.0
YJR029W,YML039W,0.0
YJR029W,YOL103W-B,0.0
YJR029W,YPL257W-B,0.0
YJR029W,YLR157C-B,0.0
YJR029W,YPR158C-D,0.0
YJR029W,YNL284C-B,0.0
YJR029W,YPR137C-B,0.0
YJR029W,YLR227W-B,0.0
YJR029W,YMR045C,0.0
YJR029W,YNL054W-B,0.0
YJR029W,YLR035C-A,0.0
YJR029W,YPR137C-A,0.0
YJR029W,YML040W,0.0
YJR029W,YLR227W-A,0.0
YJR029W,YPL257W-A,0.0
