Sequence,Best Hit,e-value,Identities,Gaps,Identities_info,Gaps_info
hybrid.SPGP0K00270,parentB.XP_018219927.1,1e-125,89,0, Identities = 326/368 (89%), Gaps = 1/368 (0%)
hybrid.SPGP0K00280,parentB.XP_018219926.1,0.0,81,0, Identities = 1285/1578 (81%), Gaps = 2/1578 (0%)
hybrid.SPGP0K00290,parentB.XP_018219925.1,0.0,83,1, Identities = 1462/1765 (83%), Gaps = 20/1765 (1%)
hybrid.SPGP0Ktrna5L,parentB.DI49_5687,5e-39,100,0, Identities = 84/84 (100%), Gaps = 0/84 (0%)
hybrid.SPGP0K00300,parentB.XP_018219922.1,0.0,81,2, Identities = 732/909 (81%), Gaps = 20/909 (2%)
hybrid.SPGP0K00320,parentB.XP_018219921.1,0.0,84,2, Identities = 1107/1317 (84%), Gaps = 21/1317 (2%)
hybrid.SPGP0K00340,parentB.XP_018219919.1,0.0,85,0, Identities = 1146/1341 (85%), Gaps = 0/1341 (0%)
hybrid.SPGP0K00370,parentB.XP_018219916.1,0.0,80,1, Identities = 2160/2689 (80%), Gaps = 21/2689 (1%)
hybrid.SPGP0K00420,parentB.XP_018219911.1,0.0,82,1, Identities = 917/1118 (82%), Gaps = 9/1118 (1%)
hybrid.SPGP0K00480,parentB.XP_018219905.1,0.0,85,0, Identities = 875/1028 (85%), Gaps = 0/1028 (0%)
hybrid.SPGP0K00500,parentB.XP_018219903.1,0.0,84,1, Identities = 814/970 (84%), Gaps = 5/970 (1%)
hybrid.SPGP0K00520,parentB.XP_018219899.1,0.0,83,0, Identities = 3932/4752 (83%), Gaps = 22/4752 (0%)
hybrid.SPGP0K00530,parentB.XP_018219898.1,0.0,81,0, Identities = 1334/1649 (81%), Gaps = 0/1649 (0%)
hybrid.SPGP0K00570,parentB.XP_018219895.1,0.0,81,0, Identities = 1046/1294 (81%), Gaps = 6/1294 (0%)
hybrid.SPGP0K00620,parentB.XP_018219891.1,4e-163,82,1, Identities = 545/662 (82%), Gaps = 4/662 (1%)
hybrid.SPGP0K00630,parentB.XP_018219890.1,0.0,80,2, Identities = 1397/1740 (80%), Gaps = 30/1740 (2%)
hybrid.SPGP0K00650,parentB.XP_018219888.1,3e-130,81,0, Identities = 483/599 (81%), Gaps = 2/599 (0%)
hybrid.SPGP0K00660,parentB.XP_018219887.1,0.0,87,0, Identities = 5835/6685 (87%), Gaps = 2/6685 (0%)
hybrid.SPGP0K00690,parentB.XP_018219884.1,0.0,82,1, Identities = 2205/2699 (82%), Gaps = 19/2699 (1%)
hybrid.SPGP0K00700,parentB.XP_018219883.1,0.0,83,1, Identities = 1253/1516 (83%), Gaps = 11/1516 (1%)
hybrid.SPGP0K00710,parentB.XP_018219882.1,0.0,82,0, Identities = 1554/1887 (82%), Gaps = 2/1887 (0%)
hybrid.SPGP0K00770,parentB.XP_018219876.1,2e-72,79,0, Identities = 307/387 (79%), Gaps = 0/387 (0%)
hybrid.SPGP0Ktrna1N,parentB.DI49_5581,1e-33,100,0, Identities = 74/74 (100%), Gaps = 0/74 (0%)
hybrid.SPGP0Ktrna1P,parentB.DI49_4736,2e-32,100,0, Identities = 72/72 (100%), Gaps = 0/72 (0%)
hybrid.SPGP0K00790,parentB.XP_018219873.1,0.0,87,0, Identities = 1247/1440 (87%), Gaps = 0/1440 (0%)
hybrid.SPGP0K00810,parentB.XP_018219871.1,0.0,83,0, Identities = 810/971 (83%), Gaps = 4/971 (0%)
hybrid.SPGP0K00820,parentB.XP_018219870.1,0.0,85,1, Identities = 732/858 (85%), Gaps = 6/858 (1%)
hybrid.SPGP0K00830,parentB.XP_018219869.1,0.0,82,0, Identities = 1058/1287 (82%), Gaps = 6/1287 (0%)
hybrid.SPGP0K00860,parentB.XP_018219866.1,0.0,85,1, Identities = 926/1090 (85%), Gaps = 12/1090 (1%)
hybrid.SPGP0K00880,parentB.XP_018219864.1,0.0,84,0, Identities = 1016/1212 (84%), Gaps = 1/1212 (0%)
hybrid.SPGP0K00890,parentB.XP_018219863.1,0.0,87,0, Identities = 633/725 (87%), Gaps = 0/725 (0%)
hybrid.SPGP0K00900,parentB.XP_018219862.1,0.0,83,1, Identities = 1117/1342 (83%), Gaps = 11/1342 (1%)
hybrid.SPGP0K00920,parentB.XP_018219861.1,0.0,84,0, Identities = 2630/3135 (84%), Gaps = 2/3135 (0%)
hybrid.SPGP0K00940,parentB.XP_018219859.1,0.0,87,0, Identities = 645/740 (87%), Gaps = 2/740 (0%)
hybrid.SPGP0Ktrna5I,parentB.DI49_5614,1e-33,100,0, Identities = 74/74 (100%), Gaps = 0/74 (0%)
hybrid.SPGP0K00960,parentB.XP_018219844.1,0.0,81,1, Identities = 690/849 (81%), Gaps = 6/849 (1%)
hybrid.SPGP0K00970,parentB.XP_018219845.1,3e-177,94,0, Identities = 384/409 (94%), Gaps = 0/409 (0%)
hybrid.SPGP0K00980,parentB.XP_018223567.1,4e-145,96,0, Identities = 300/312 (96%), Gaps = 0/312 (0%)
hybrid.SPGP0K01000,parentB.XP_018219848.1,0.0,80,2, Identities = 1324/1665 (80%), Gaps = 25/1665 (2%)
hybrid.SPGP0K01040,parentB.XP_018219852.1,7e-176,82,0, Identities = 593/723 (82%), Gaps = 2/723 (0%)
hybrid.SPGP0K01050,parentB.XP_018219853.1,0.0,80,1, Identities = 1493/1855 (80%), Gaps = 15/1855 (1%)
hybrid.SPGP0K01060,parentB.XP_018219854.1,0.0,84,0, Identities = 1224/1465 (84%), Gaps = 6/1465 (0%)
hybrid.SPGP0K01080,parentB.XP_018219856.1,1e-37,81,3, Identities = 161/198 (81%), Gaps = 6/198 (3%)
hybrid.SPGP0Ktrna6I,parentB.DI49_5614,1e-33,100,0, Identities = 74/74 (100%), Gaps = 0/74 (0%)
hybrid.SPGP0Ktrna2P,parentB.DI49_4051,2e-38,93,4, Identities = 99/106 (93%), Gaps = 4/106 (4%)
hybrid.SPGP0Ktrna2T,parentB.DI49_2415,1e-29,97,0, Identities = 71/73 (97%), Gaps = 0/73 (0%)
hybrid.SPGP0K01160,parentB.XP_018219831.1,0.0,79,1, Identities = 1980/2519 (79%), Gaps = 33/2519 (1%)
hybrid.SPGP0Ktrna3P,parentB.DI49_4051,2e-38,93,4, Identities = 99/106 (93%), Gaps = 4/106 (4%)
hybrid.SPGP0K01180,parentB.XP_018219829.1,1e-136,85,0, Identities = 405/477 (85%), Gaps = 0/477 (0%)
hybrid.SPGP0K01220,parentB.XP_018219825.1,0.0,82,1, Identities = 1340/1634 (82%), Gaps = 16/1634 (1%)
hybrid.SPGP0K01230,parentB.XP_018219824.1,0.0,80,2, Identities = 2115/2660 (80%), Gaps = 40/2660 (2%)
hybrid.SPGP0K01240,parentB.XP_018219823.1,3e-96,80,1, Identities = 380/474 (80%), Gaps = 6/474 (1%)
hybrid.SPGP0K01280,parentB.XP_018219819.1,0.0,79,2, Identities = 1674/2131 (79%), Gaps = 43/2131 (2%)
hybrid.SPGP0Ktrna3D,parentB.DI49_4675,2e-32,100,0, Identities = 72/72 (100%), Gaps = 0/72 (0%)
hybrid.SPGP0K01290,parentB.XP_018219818.1,0.0,86,0, Identities = 733/852 (86%), Gaps = 0/852 (0%)
hybrid.SPGP0K01320,parentB.XP_018219815.1,0.0,82,0, Identities = 1869/2269 (82%), Gaps = 4/2269 (0%)
hybrid.SPGP0K01330,parentB.XP_018219814.1,0.0,88,0, Identities = 1173/1338 (88%), Gaps = 0/1338 (0%)
hybrid.SPGP0K01340,parentB.XP_018219813.1,0.0,82,1, Identities = 1106/1356 (82%), Gaps = 12/1356 (1%)
hybrid.SPGP0K01360,parentB.XP_018219811.1,0.0,88,0, Identities = 624/711 (88%), Gaps = 0/711 (0%)
hybrid.SPGP0K01390,parentB.XP_018219808.1,0.0,89,0, Identities = 515/576 (89%), Gaps = 0/576 (0%)
hybrid.SPGP0K01410,parentB.XP_018219806.1,0.0,93,0, Identities = 517/554 (93%), Gaps = 0/554 (0%)
hybrid.SPGP0K01420,parentB.XP_018219805.1,1e-53,87,0, Identities = 159/183 (87%), Gaps = 0/183 (0%)
hybrid.SPGP0K01430,parentB.XP_018219804.1,0.0,83,1, Identities = 1210/1455 (83%), Gaps = 12/1455 (1%)
hybrid.SPGP0K01470,parentB.XP_018219800.1,0.0,86,0, Identities = 754/872 (86%), Gaps = 2/872 (0%)
hybrid.SPGP0K01490,parentB.XP_018219798.1,0.0,76,2, Identities = 1016/1333 (76%), Gaps = 23/1333 (2%)
hybrid.SPGP0K01510,parentB.XP_018219796.1,0.0,87,0, Identities = 524/600 (87%), Gaps = 0/600 (0%)
hybrid.SPGP0K01520,parentB.XP_018219795.1,0.0,81,1, Identities = 867/1071 (81%), Gaps = 14/1071 (1%)
hybrid.SPGP0K01530,parentB.XP_018219794.1,1e-102,82,0, Identities = 353/429 (82%), Gaps = 2/429 (0%)
hybrid.SPGP0K01540,parentB.XP_018219793.1,0.0,77,3, Identities = 879/1137 (77%), Gaps = 33/1137 (3%)
hybrid.SPGP0K01550,parentB.XP_018219792.1,0.0,83,0, Identities = 1347/1632 (83%), Gaps = 8/1632 (0%)
hybrid.SPGP0K01560,parentB.XP_018219791.1,0.0,82,2, Identities = 871/1058 (82%), Gaps = 16/1058 (2%)
hybrid.SPGP0K01570,parentB.XP_018219790.1,0.0,84,1, Identities = 2093/2499 (84%), Gaps = 13/2499 (1%)
hybrid.SPGP0K01600,parentB.XP_018219787.1,0.0,81,1, Identities = 3448/4256 (81%), Gaps = 57/4256 (1%)
hybrid.SPGP0K01610,parentB.XP_018219785.1,0.0,76,2, Identities = 2867/3761 (76%), Gaps = 76/3761 (2%)
hybrid.SPGP0K01640,parentB.XP_018219782.1,0.0,79,1, Identities = 1405/1780 (79%), Gaps = 26/1780 (1%)
hybrid.SPGP0K01650,parentB.XP_018219781.1,0.0,80,1, Identities = 924/1151 (80%), Gaps = 10/1151 (1%)
hybrid.SPGP0K01660,parentB.XP_018219780.1,4e-174,92,0, Identities = 395/428 (92%), Gaps = 0/428 (0%)
hybrid.SPGP0Ktrna6L,parentB.DI49_1927,7e-54,99,0, Identities = 113/114 (99%), Gaps = 0/114 (0%)
hybrid.SPGP0K01700,parentB.XP_018219775.1,0.0,82,1, Identities = 1758/2132 (82%), Gaps = 12/2132 (1%)
hybrid.SPGP0K01710,parentB.XP_018219774.1,0.0,81,1, Identities = 3599/4422 (81%), Gaps = 30/4422 (1%)
hybrid.SPGP0K01730,parentB.XP_018219328.1,0.0,80,1, Identities = 1179/1471 (80%), Gaps = 14/1471 (1%)
hybrid.SPGP0K01740,parentB.XP_018219771.1,0.0,80,1, Identities = 2314/2883 (80%), Gaps = 18/2883 (1%)
hybrid.SPGP0K01770,parentB.XP_018219768.1,1e-178,84,1, Identities = 560/669 (84%), Gaps = 9/669 (1%)
hybrid.SPGP0K01780,parentB.XP_018219767.1,2e-118,88,1, Identities = 319/364 (88%), Gaps = 2/364 (1%)
hybrid.SPGP0K01820,parentB.XP_018219764.1,0.0,85,0, Identities = 804/941 (85%), Gaps = 2/941 (0%)
hybrid.SPGP0K01830,parentB.XP_018219763.1,0.0,84,0, Identities = 1391/1663 (84%), Gaps = 0/1663 (0%)
hybrid.SPGP0K01840,parentB.XP_018219762.1,0.0,80,2, Identities = 1043/1306 (80%), Gaps = 28/1306 (2%)
hybrid.SPGP0K01870,parentB.XP_018219759.1,2e-68,82,1, Identities = 245/298 (82%), Gaps = 2/298 (1%)
hybrid.SPGP0K01880,parentB.XP_018219758.1,0.0,83,0, Identities = 2500/2995 (83%), Gaps = 2/2995 (0%)
hybrid.SPGP0K01890,parentB.XP_018219757.1,4e-176,76,4, Identities = 933/1220 (76%), Gaps = 54/1220 (4%)
hybrid.SPGP0K01910,parentB.XP_018219755.1,0.0,82,1, Identities = 2071/2541 (82%), Gaps = 21/2541 (1%)
hybrid.SPGP0K01920,parentB.XP_018219754.1,0.0,81,1, Identities = 2050/2531 (81%), Gaps = 20/2531 (1%)
hybrid.SPGP0K01930,parentB.XP_018219753.1,2e-130,82,1, Identities = 461/565 (82%), Gaps = 5/565 (1%)
hybrid.SPGP0K01960,parentB.XP_018219750.1,3e-123,84,0, Identities = 385/459 (84%), Gaps = 0/459 (0%)
hybrid.SPGP0K01970,parentB.XP_018219749.1,0.0,85,0, Identities = 2690/3175 (85%), Gaps = 12/3175 (0%)
hybrid.SPGP0Ktrna3F,parentB.DI49_0495,7e-38,97,1, Identities = 89/92 (97%), Gaps = 1/92 (1%)
hybrid.SPGP0K02000,parentB.XP_018219746.1,3e-141,93,0, Identities = 319/344 (93%), Gaps = 0/344 (0%)
hybrid.SPGP0K02010,parentB.XP_018219745.1,5e-100,81,2, Identities = 368/452 (81%), Gaps = 7/452 (2%)
hybrid.SPGP0K02020,parentB.XP_018219744.1,0.0,82,1, Identities = 1196/1467 (82%), Gaps = 12/1467 (1%)
hybrid.SPGP0K02030,parentB.XP_018219743.1,0.0,81,2, Identities = 1304/1608 (81%), Gaps = 36/1608 (2%)
hybrid.SPGP0K02070,parentB.XP_018219739.1,0.0,85,0, Identities = 1278/1502 (85%), Gaps = 4/1502 (0%)
hybrid.SPGP0K02080,parentB.XP_018223020.1,6e-07,100,0, Identities = 29/29 (100%), Gaps = 0/29 (0%)
hybrid.SPGP0K02170,parentB.XP_018219729.1,0.0,82,2, Identities = 1379/1681 (82%), Gaps = 42/1681 (2%)
hybrid.SPGP0K02200,parentB.XP_018219726.1,3e-133,85,1, Identities = 399/470 (85%), Gaps = 3/470 (1%)
hybrid.SPGP0K02230,parentB.XP_018219723.1,0.0,81,1, Identities = 867/1065 (81%), Gaps = 10/1065 (1%)
hybrid.SPGP0K02250,parentB.XP_018219721.1,1e-146,96,0, Identities = 305/318 (96%), Gaps = 0/318 (0%)
hybrid.SPGP0K02270,parentB.XP_018219719.1,0.0,82,0, Identities = 2732/3334 (82%), Gaps = 16/3334 (0%)
hybrid.SPGP0K02280,parentB.XP_018219718.1,0.0,82,0, Identities = 862/1051 (82%), Gaps = 4/1051 (0%)
hybrid.SPGP0K02330,parentB.XP_018219713.1,0.0,84,0, Identities = 1268/1507 (84%), Gaps = 6/1507 (0%)
hybrid.SPGP0K02340,parentB.XP_018219712.1,0.0,80,1, Identities = 4136/5181 (80%), Gaps = 36/5181 (1%)
hybrid.SPGP0K02360,parentB.XP_018219710.1,0.0,82,1, Identities = 959/1171 (82%), Gaps = 16/1171 (1%)
hybrid.SPGP0K02390,parentB.XP_018219707.1,0.0,95,0, Identities = 688/723 (95%), Gaps = 0/723 (0%)
hybrid.SPGP0K02400,parentB.XP_018219706.1,0.0,78,1, Identities = 786/1003 (78%), Gaps = 14/1003 (1%)
hybrid.SPGP0K02420,parentB.XP_018219704.1,0.0,79,1, Identities = 1334/1679 (79%), Gaps = 23/1679 (1%)
hybrid.SPGP0K02430,parentB.XP_018219703.1,0.0,84,1, Identities = 1980/2368 (84%), Gaps = 17/2368 (1%)
hybrid.SPGP0K02440,parentB.XP_018219702.1,2e-124,84,0, Identities = 385/458 (84%), Gaps = 0/458 (0%)
hybrid.SPGP0K02450,parentB.XP_018219701.1,0.0,80,2, Identities = 1187/1489 (80%), Gaps = 26/1489 (2%)
hybrid.SPGP0K02470,parentB.XP_018219699.1,5e-95,72,4, Identities = 962/1336 (72%), Gaps = 56/1336 (4%)
hybrid.SPGP0K02480,parentB.XP_018219698.1,0.0,89,0, Identities = 1443/1629 (89%), Gaps = 0/1629 (0%)
hybrid.SPGP0K02490,parentB.XP_018219697.1,1e-158,83,4, Identities = 517/620 (83%), Gaps = 22/620 (4%)
hybrid.SPGP0K02500,parentB.XP_018219696.1,0.0,84,0, Identities = 903/1072 (84%), Gaps = 0/1072 (0%)
hybrid.SPGP0K02510,parentB.XP_018219695.1,0.0,82,2, Identities = 2794/3415 (82%), Gaps = 60/3415 (2%)
hybrid.SPGP0K02590,parentB.XP_018219687.1,0.0,82,1, Identities = 2120/2581 (82%), Gaps = 19/2581 (1%)
hybrid.SPGP0K02600,parentB.XP_018219686.1,0.0,82,1, Identities = 714/876 (82%), Gaps = 6/876 (1%)
hybrid.SPGP0K02620,parentB.XP_018219684.1,0.0,81,2, Identities = 903/1121 (81%), Gaps = 17/1121 (2%)
hybrid.SPGP0K02630,parentB.XP_018219683.1,0.0,82,1, Identities = 1065/1296 (82%), Gaps = 18/1296 (1%)
hybrid.SPGP0K02650,parentB.XP_018219681.1,0.0,94,0, Identities = 1734/1843 (94%), Gaps = 2/1843 (0%)
hybrid.SPGP0K02680,parentB.XP_018219678.1,0.0,82,0, Identities = 1922/2350 (82%), Gaps = 9/2350 (0%)
hybrid.SPGP0K02720,parentB.XP_018219674.1,0.0,82,1, Identities = 1768/2150 (82%), Gaps = 26/2150 (1%)
hybrid.SPGP0K02740,parentB.XP_018219672.1,0.0,82,1, Identities = 1444/1757 (82%), Gaps = 23/1757 (1%)
hybrid.SPGP0K02760,parentB.XP_018219670.1,0.0,87,0, Identities = 1135/1302 (87%), Gaps = 0/1302 (0%)
hybrid.SPGP0K02780,parentB.XP_018219668.1,0.0,90,0, Identities = 553/614 (90%), Gaps = 0/614 (0%)
hybrid.SPGP0K02790,parentB.XP_018219667.1,0.0,81,1, Identities = 1216/1494 (81%), Gaps = 18/1494 (1%)
hybrid.SPGP0K02800,parentB.XP_018219666.1,3e-75,79,1, Identities = 335/425 (79%), Gaps = 6/425 (1%)
hybrid.SPGP0K02810,parentB.XP_018219665.1,0.0,76,2, Identities = 1344/1768 (76%), Gaps = 41/1768 (2%)
hybrid.SPGP0K02820,parentB.XP_018219664.1,0.0,79,3, Identities = 1427/1801 (79%), Gaps = 56/1801 (3%)
hybrid.SPGP0K02840,parentB.XP_018219662.1,9e-172,77,4, Identities = 884/1153 (77%), Gaps = 41/1153 (4%)
hybrid.SPGP0K02860,parentB.XP_018219660.1,0.0,81,1, Identities = 710/878 (81%), Gaps = 12/878 (1%)
hybrid.SPGP0K02870,parentB.XP_018219659.1,0.0,75,3, Identities = 1549/2075 (75%), Gaps = 64/2075 (3%)
hybrid.SPGP0K02890,parentB.XP_018219657.1,0.0,83,0, Identities = 2438/2921 (83%), Gaps = 10/2921 (0%)
hybrid.SPGP0K02940,parentB.XP_018219652.1,0.0,85,0, Identities = 1265/1494 (85%), Gaps = 2/1494 (0%)
hybrid.SPGP0K02950,parentB.XP_018219651.1,0.0,78,2, Identities = 3748/4804 (78%), Gaps = 81/4804 (2%)
hybrid.SPGP0K02970,parentB.XP_018219649.1,6e-109,88,0, Identities = 287/325 (88%), Gaps = 0/325 (0%)
hybrid.SPGP0K03000,parentB.XP_018219646.1,0.0,83,0, Identities = 1922/2304 (83%), Gaps = 7/2304 (0%)
hybrid.SPGP0K03010,parentB.XP_018219645.1,0.0,84,0, Identities = 1048/1248 (84%), Gaps = 0/1248 (0%)
hybrid.SPGP0K03020,parentB.XP_018219644.1,0.0,77,2, Identities = 1240/1610 (77%), Gaps = 26/1610 (2%)
hybrid.SPGP0K03030,parentB.XP_018219643.1,0.0,81,0, Identities = 3192/3943 (81%), Gaps = 12/3943 (0%)
hybrid.SPGP0K03040,parentB.XP_018219642.1,0.0,83,2, Identities = 1460/1750 (83%), Gaps = 32/1750 (2%)
hybrid.SPGP0K03070,parentB.XP_018219639.1,2e-154,78,3, Identities = 698/894 (78%), Gaps = 24/894 (3%)
hybrid.SPGP0K03080,parentB.XP_018219638.1,2e-165,89,1, Identities = 415/465 (89%), Gaps = 3/465 (1%)
hybrid.SPGP0K03090,parentB.XP_018219637.1,0.0,79,1, Identities = 1966/2492 (79%), Gaps = 25/2492 (1%)
hybrid.SPGP0K03150,parentB.XP_018219631.1,0.0,82,0, Identities = 5462/6647 (82%), Gaps = 21/6647 (0%)
hybrid.SPGP0K03180,parentB.XP_018219628.1,0.0,82,0, Identities = 697/847 (82%), Gaps = 2/847 (0%)
hybrid.SPGP0K03190,parentB.XP_018219627.1,0.0,81,1, Identities = 2602/3203 (81%), Gaps = 18/3203 (1%)
hybrid.SPGP0K03220,parentB.XP_018219624.1,0.0,80,1, Identities = 2831/3518 (80%), Gaps = 50/3518 (1%)
hybrid.SPGP0K03230,parentB.XP_018219623.1,0.0,81,1, Identities = 1374/1687 (81%), Gaps = 16/1687 (1%)
hybrid.SPGP0K03250,parentB.XP_018219621.1,0.0,82,0, Identities = 856/1043 (82%), Gaps = 2/1043 (0%)
hybrid.SPGP0K03300,parentB.XP_018219616.1,0.0,83,0, Identities = 1097/1317 (83%), Gaps = 0/1317 (0%)
hybrid.SPGP0K03330,parentB.XP_018219613.1,4e-176,79,1, Identities = 724/918 (79%), Gaps = 5/918 (1%)
hybrid.SPGP0Ktrna3T,parentB.DI49_2415,1e-29,97,0, Identities = 71/73 (97%), Gaps = 0/73 (0%)
hybrid.SPGP0K03340,parentB.XP_018219612.1,0.0,81,0, Identities = 685/841 (81%), Gaps = 4/841 (0%)
hybrid.SPGP0Ktrna2N,parentB.DI49_5581,1e-33,100,0, Identities = 74/74 (100%), Gaps = 0/74 (0%)
hybrid.SPGP0Ktrna5G,parentB.DI49_2297,2e-32,100,0, Identities = 72/72 (100%), Gaps = 0/72 (0%)
hybrid.SPGP0K03360,parentB.XP_018219609.1,0.0,85,0, Identities = 2390/2798 (85%), Gaps = 7/2798 (0%)
hybrid.SPGP0K03370,parentB.XP_018219608.1,0.0,85,0, Identities = 728/857 (85%), Gaps = 4/857 (0%)
hybrid.SPGP0K03380,parentB.XP_018219607.1,0.0,84,0, Identities = 703/841 (84%), Gaps = 2/841 (0%)
hybrid.SPGP0K03410,parentB.XP_018219604.1,0.0,85,0, Identities = 932/1100 (85%), Gaps = 2/1100 (0%)
hybrid.SPGP0K03420,parentB.XP_018219603.1,0.0,81,1, Identities = 1541/1905 (81%), Gaps = 25/1905 (1%)
hybrid.SPGP0K03440,parentB.XP_018219601.1,0.0,79,1, Identities = 1245/1584 (79%), Gaps = 15/1584 (1%)
hybrid.SPGP0K03460,parentB.XP_018219599.1,0.0,80,2, Identities = 2059/2580 (80%), Gaps = 63/2580 (2%)
hybrid.SPGP0K03500,parentB.XP_018219596.1,1e-134,95,0, Identities = 288/303 (95%), Gaps = 0/303 (0%)
hybrid.SPGP0K03510,parentB.XP_018219595.1,0.0,80,1, Identities = 1003/1257 (80%), Gaps = 9/1257 (1%)
hybrid.SPGP0K03540,parentB.XP_018219592.1,0.0,87,0, Identities = 980/1128 (87%), Gaps = 2/1128 (0%)
hybrid.SPGP0K03580,parentB.XP_018219588.1,0.0,79,1, Identities = 1703/2144 (79%), Gaps = 18/2144 (1%)
hybrid.SPGP0K03600,parentB.XP_018219586.1,0.0,80,0, Identities = 2175/2720 (80%), Gaps = 10/2720 (0%)
hybrid.SPGP0K03640,parentB.XP_018219582.1,0.0,85,0, Identities = 1181/1395 (85%), Gaps = 6/1395 (0%)
hybrid.SPGP0K03660,parentB.XP_018219580.1,0.0,83,0, Identities = 711/855 (83%), Gaps = 0/855 (0%)
hybrid.SPGP0K03670,parentB.XP_018219579.1,0.0,81,1, Identities = 2204/2729 (81%), Gaps = 33/2729 (1%)
hybrid.SPGP0K03680,parentB.XP_018219578.1,2e-93,74,5, Identities = 720/976 (74%), Gaps = 47/976 (5%)
hybrid.SPGP0K03690,parentB.XP_018219577.1,0.0,82,1, Identities = 1019/1244 (82%), Gaps = 9/1244 (1%)
hybrid.SPGP0K03700,parentB.XP_018219576.1,0.0,83,1, Identities = 2188/2642 (83%), Gaps = 33/2642 (1%)
hybrid.SPGP0K03730,parentB.XP_018219573.1,1e-116,84,0, Identities = 370/442 (84%), Gaps = 2/442 (0%)
hybrid.SPGP0K03750,parentB.XP_018219571.1,0.0,87,0, Identities = 1130/1302 (87%), Gaps = 0/1302 (0%)
hybrid.SPGP0K03770,parentB.XP_018218753.1,0.0,87,1, Identities = 890/1026 (87%), Gaps = 6/1026 (1%)
hybrid.SPGP0DP00100,parentB.XP_018220411.1,1e-129,95,2, Identities = 279/293 (95%), Gaps = 6/293 (2%)
hybrid.SPGP0DS00100,parentB.XP_018221605.1,0.0,86,0, Identities = 1803/2101 (86%), Gaps = 2/2101 (0%)
hybrid.SPGP0DUtrna4L,parentB.DI49_1927,7e-54,99,0, Identities = 113/114 (99%), Gaps = 0/114 (0%)
hybrid.SPGP0DV00100,parentB.XP_018220218.1,0.0,100,0, Identities = 399/399 (100%), Gaps = 0/399 (0%)
hybrid.SPGP0L00100,parentB.XP_018219161.1,0.0,99,0, Identities = 1551/1560 (99%), Gaps = 0/1560 (0%)
hybrid.SPGP0Ltrna9G,parentB.DI49_5603,6e-32,100,0, Identities = 71/71 (100%), Gaps = 0/71 (0%)
hybrid.SPGP0L00110,parentB.XP_018219160.1,0.0,99,0, Identities = 2134/2160 (99%), Gaps = 0/2160 (0%)
hybrid.SPGP0Ltrna5A,parentB.DI49_5601,5e-33,100,0, Identities = 73/73 (100%), Gaps = 0/73 (0%)
hybrid.SPGP0L00120,parentB.XP_018219159.1,0.0,99,0, Identities = 811/819 (99%), Gaps = 0/819 (0%)
hybrid.SPGP0L00130,parentB.XP_018219158.1,0.0,99,0, Identities = 1393/1404 (99%), Gaps = 0/1404 (0%)
hybrid.SPGP0L00140,parentB.XP_018219157.1,0.0,99,0, Identities = 1843/1869 (99%), Gaps = 0/1869 (0%)
hybrid.SPGP0L00150,parentB.XP_018219156.1,0.0,99,0, Identities = 1824/1842 (99%), Gaps = 0/1842 (0%)
hybrid.SPGP0L00160,parentB.XP_018219155.1,0.0,99,0, Identities = 641/648 (99%), Gaps = 3/648 (0%)
hybrid.SPGP0L00170,parentB.XP_018219154.1,5e-92,99,0, Identities = 182/183 (99%), Gaps = 0/183 (0%)
hybrid.SPGP0L00190,parentB.XP_018219153.1,0.0,99,0, Identities = 638/639 (99%), Gaps = 0/639 (0%)
hybrid.SPGP0L00200,parentB.XP_018219152.1,0.0,99,0, Identities = 520/522 (99%), Gaps = 0/522 (0%)
hybrid.SPGP0L00210,parentB.XP_018219151.1,0.0,99,1, Identities = 1255/1272 (99%), Gaps = 12/1272 (1%)
hybrid.SPGP0L00220,parentB.XP_018219150.1,0.0,99,0, Identities = 912/915 (99%), Gaps = 0/915 (0%)
hybrid.SPGP0L00230,parentB.XP_018219149.1,3e-120,99,0, Identities = 233/234 (99%), Gaps = 0/234 (0%)
hybrid.SPGP0L00240,parentB.XP_018219148.1,0.0,99,0, Identities = 1716/1719 (99%), Gaps = 0/1719 (0%)
hybrid.SPGP0L00250,parentB.XP_018219147.1,0.0,99,0, Identities = 1653/1659 (99%), Gaps = 0/1659 (0%)
hybrid.SPGP0Ltrna12I,parentB.DI49_5614,1e-33,100,0, Identities = 74/74 (100%), Gaps = 0/74 (0%)
hybrid.SPGP0L00260,parentB.XP_018219146.1,0.0,99,0, Identities = 714/720 (99%), Gaps = 0/720 (0%)
hybrid.SPGP0L00270,parentB.XP_018219145.1,0.0,99,0, Identities = 2191/2196 (99%), Gaps = 0/2196 (0%)
hybrid.SPGP0L00280,parentB.XP_018219144.1,0.0,99,0, Identities = 1153/1155 (99%), Gaps = 0/1155 (0%)
hybrid.SPGP0L00290,parentB.XP_018219143.1,0.0,99,0, Identities = 901/903 (99%), Gaps = 0/903 (0%)
hybrid.SPGP0L00300,parentB.XP_018219142.1,0.0,99,0, Identities = 1463/1470 (99%), Gaps = 0/1470 (0%)
hybrid.SPGP0Ltrna5N,parentB.DI49_5581,3e-30,97,0, Identities = 72/74 (97%), Gaps = 0/74 (0%)
hybrid.SPGP0L00310,parentB.XP_018219141.1,0.0,99,0, Identities = 1712/1722 (99%), Gaps = 0/1722 (0%)
hybrid.SPGP0L00320,parentB.XP_018219140.1,0.0,99,0, Identities = 2786/2793 (99%), Gaps = 0/2793 (0%)
