Sequence,Best Hit,e-value
SPGP0DFtrna2D,SPGP0Etrna33D,3.45e-32
SPGP0DFtrna2D,SPGP0Etrna32D,3.45e-32
SPGP0DFtrna2D,SPGP0Dtrna19D,3.45e-32
SPGP0DFtrna2D,SPGP0Ctrna7D,3.45e-32
SPGP0DFtrna2D,SPGP0Ctrna6D,3.45e-32
SPGP0DFtrna2D,SPGP0ADtrna30D,3.45e-32
SPGP0DFtrna2D,SPGP0ABtrna23D,3.45e-32
SPGP0DFtrna2D,SPGP0ABtrna22D,3.45e-32
SPGP0DFtrna2D,SPGP0Wtrna5D,3.45e-32
SPGP0DFtrna2D,SPGP0Wtrna4D,3.45e-32
SPGP0DFtrna2D,SPGP0Ttrna24D,3.45e-32
SPGP0DFtrna2D,SPGP0Atrna15D,3.45e-32
SPGP0DFtrna2D,SPGP0Strna20D,3.45e-32
SPGP0DFtrna2D,SPGP0Rtrna14D,3.45e-32
SPGP0DFtrna2D,SPGP0Rtrna13D,3.45e-32
SPGP0DFtrna2D,SPGP0Ptrna12D,3.45e-32
SPGP0DFtrna2D,SPGP0Ntrna11D,3.45e-32
SPGP0DFtrna2D,SPGP0Ntrna10D,3.45e-32
SPGP0DFtrna2D,SPGP0Ntrna9D,3.45e-32
SPGP0DFtrna2D,SPGP0Ntrna8D,3.45e-32
SPGP0DFtrna2D,SPGP0Mtrna28D,3.45e-32
SPGP0DFtrna2D,SPGP0Mtrna27D,3.45e-32
SPGP0DFtrna2D,SPGP0Mtrna26D,3.45e-32
SPGP0DFtrna2D,SPGP0Mtrna25D,3.45e-32
SPGP0DFtrna2D,SPGP0Ktrna3D,3.45e-32
SPGP0DFtrna2D,SPGP0Utrna17D,4.46e-31
SPGP0DFtrna2D,SPGP0Btrna1D,1.60e-30
SPGP0DFtrna2D,SPGP0Ftrna21D,2.08e-29
SPGP0DFtrna3R,SPGP0Gtrna34R,3.45e-32
SPGP0DFtrna3R,SPGP0Gtrna33R,3.45e-32
SPGP0DFtrna3R,SPGP0Ftrna27R,3.45e-32
SPGP0DFtrna3R,SPGP0Ztrna25R,3.45e-32
SPGP0DFtrna3R,SPGP0Ytrna21R,3.45e-32
SPGP0DFtrna3R,SPGP0Vtrna13R,3.45e-32
SPGP0DFtrna3R,SPGP0Atrna19R,3.45e-32
SPGP0DFtrna3R,SPGP0Rtrna17R,3.45e-32
SPGP0DFtrna3R,SPGP0Ntrna9R,3.45e-32
SPGP0DFtrna3R,SPGP0Ntrna8R,3.45e-32
SPGP0DFtrna3R,SPGP0Itrna23R,2.08e-29
SPGP0DFtrna3R,SPGP0Ftrna26R,2.08e-29
SPGP0DFtrna3R,SPGP0Etrna38R,2.08e-29
SPGP0DFtrna3R,SPGP0Etrna37R,2.08e-29
SPGP0DFtrna3R,SPGP0Etrna36R,2.08e-29
SPGP0DFtrna3R,SPGP0Wtrna4R,2.08e-29
SPGP0DFtrna3R,SPGP0Qtrna12R,2.08e-29
SPGP0DFtrna3R,SPGP0Ptrna15R,2.08e-29
SPGP0DFtrna3R,SPGP0Mtrna31R,2.08e-29
SPGP0DFtrna3R,SPGP0Mtrna30R,2.08e-29
SPGP0DFtrna3R,SPGP0Btrna1R,9.66e-28
SPGP0DGtrna23A,SPGP0Itrna19A,9.78e-33
SPGP0DGtrna23A,SPGP0Gtrna30A,9.78e-33
SPGP0DGtrna23A,SPGP0Gtrna29A,9.78e-33
SPGP0DGtrna23A,SPGP0BXtrna21A,9.78e-33
SPGP0DGtrna23A,SPGP0Ftrna27A,9.78e-33
SPGP0DGtrna23A,SPGP0Etrna35A,9.78e-33
SPGP0DGtrna23A,SPGP0Ctrna4A,9.78e-33
SPGP0DGtrna23A,SPGP0NGtrna33A,9.78e-33
SPGP0DGtrna23A,SPGP0AFtrna20A,9.78e-33
SPGP0DGtrna23A,SPGP0ADtrna31A,9.78e-33
SPGP0DGtrna23A,SPGP0ACtrna25A,9.78e-33
SPGP0DGtrna23A,SPGP0Ztrna24A,9.78e-33
SPGP0DGtrna23A,SPGP0Ytrna16A,9.78e-33
SPGP0DGtrna23A,SPGP0Xtrna13A,9.78e-33
SPGP0DGtrna23A,SPGP0Ttrna28A,9.78e-33
SPGP0DGtrna23A,SPGP0Atrna14A,9.78e-33
SPGP0DGtrna23A,SPGP0Ptrna11A,9.78e-33
SPGP0DGtrna23A,SPGP0Ptrna10A,9.78e-33
SPGP0DGtrna23A,SPGP0Otrna12A,9.78e-33
SPGP0DGtrna23A,SPGP0Ntrna7A,9.78e-33
SPGP0DGtrna23A,SPGP0Ltrna6A,9.78e-33
SPGP0DGtrna23A,SPGP0Ltrna5A,9.78e-33
SPGP0DGtrna23A,SPGP0Ftrna26A,4.55e-31
SPGP0DKtrna34L,SPGP0CStrna7L,2.82e-55
SPGP0DKtrna34L,SPGP0Gtrna35L,2.82e-55
SPGP0DKtrna34L,SPGP0AJtrna25L,2.82e-55
SPGP0DKtrna34L,SPGP0AHtrna23L,2.82e-55
SPGP0DKtrna34L,SPGP0ADtrna36L,2.82e-55
SPGP0DKtrna34L,SPGP0Rtrna18L,2.82e-55
SPGP0DKtrna34L,SPGP0Rtrna17L,2.82e-55
SPGP0DKtrna34L,SPGP0Ytrna21L,1.31e-53
SPGP0DKtrna34L,SPGP0Strna26L,1.31e-53
SPGP0DKtrna34L,SPGP0DUtrna4L,1.31e-53
SPGP0DKtrna34L,SPGP0Ktrna6L,1.31e-53
SPGP0DKtrna34L,SPGP0Etrna44L,6.11e-52
SPGP0DKtrna34L,SPGP0Etrna43L,6.11e-52
SPGP0DKtrna34L,SPGP0ALtrna38L,8.08e-51
SPGP0DKtrna34L,SPGP0Btrna3L,8.08e-51
SPGP0DKtrna34L,SPGP0Ttrna30L,2.88e-50
SPGP0DKtrna34L,SPGP0Ftrna28L,3.76e-49
SPGP0DKtrna34L,SPGP0Ctrna10L,3.76e-49
SPGP0DKtrna34L,SPGP0AGtrna45L,3.76e-49
SPGP0DKtrna34L,SPGP0Ptrna14L,3.76e-49
SPGP0DKtrna34L,SPGP0Etrna40L,2.31e-46
SPGP0DKtrna38S,SPGP0AJtrna31S,1.14e-37
SPGP0DKtrna38S,SPGP0KWtrna25S,1.14e-37
SPGP0DKtrna38S,SPGP0KCtrna7S,1.14e-37
SPGP0DKtrna38S,SPGP0Xtrna19S,1.14e-37
SPGP0DKtrna38S,SPGP0Vtrna15S,1.14e-37
SPGP0DKtrna38S,SPGP0Atrna23S,1.14e-37
SPGP0DKtrna38S,SPGP0Atrna22S,1.14e-37
SPGP0DKtrna38S,SPGP0Atrna20S,1.14e-37
SPGP0DKtrna38S,SPGP0Rtrna18S,1.14e-37
SPGP0DKtrna38S,SPGP0Ntrna12S,1.14e-37
SPGP0DKtrna38S,SPGP0Utrna27S,4.10e-37
SPGP0DKtrna38S,SPGP0AGtrna41S,2.47e-34
SPGP0DKtrna38S,SPGP0Itrna29S,1.15e-32
SPGP0DKtrna38S,SPGP0Htrna39S,1.15e-32
SPGP0DKtrna38S,SPGP0Ftrna34S,1.15e-32
SPGP0DKtrna38S,SPGP0Etrna40S,1.15e-32
SPGP0DKtrna38S,SPGP0AItrna24S,1.15e-32
SPGP0DKtrna38S,SPGP0Btrna3S,1.15e-32
SPGP0DKtrna38S,SPGP0Wtrna6S,1.15e-32
SPGP0DKtrna38S,SPGP0Qtrna14S,1.15e-32
SPGP0DKtrna38S,SPGP0Mtrna37S,1.15e-32
SPGP0DKtrna38S,SPGP0Ctrna9S,5.34e-31
SPGP0DKtrna38S,SPGP0Btrna1S,5.34e-31
SPGP0DN00100,SPGP0DP00100,2.59e-129
SPGP0DN00100,SPGP0C01010,1.64e-112
SPGP0DN00100,SPGP0AL00630,1.61e-107
SPGP0DN00100,SPGP0Q01840,7.69e-106
SPGP0DN00100,SPGP0AI00800,3.49e-104
SPGP0DN00100,SPGP0AF00880,3.49e-104
SPGP0DN00100,SPGP0HX00100,4.50e-98
SPGP0DN00100,SPGP0C04800,2.09e-96
SPGP0DN00100,SPGP0Q02470,7.85e-91
SPGP0K00120,SPGP0V00150,0.0
SPGP0K00120,SPGP0BS00110,2.71e-136
SPGP0K00120,SPGP0A07140,6.58e-82
SPGP0K00180,SPGP0BH00140,0.0
SPGP0K00270,SPGP0AL00660,6.98e-119
SPGP0K00290,SPGP0AL00640,0.0
SPGP0Ktrna5L,SPGP0Itrna24L,9.09e-39
SPGP0Ktrna5L,SPGP0Etrna42L,9.09e-39
SPGP0Ktrna5L,SPGP0AOtrna39L,9.09e-39
SPGP0Ktrna5L,SPGP0Ctrna12L,9.09e-39
SPGP0Ktrna5L,SPGP0KOtrna22L,9.09e-39
SPGP0Ktrna5L,SPGP0Btrna2L,9.09e-39
SPGP0Ktrna5L,SPGP0Ptrna15L,9.09e-39
SPGP0Ktrna5L,SPGP0Mtrna32L,9.09e-39
SPGP0Ktrna5L,SPGP0ALtrna37L,4.23e-37
SPGP0Ktrna5L,SPGP0Btrna1L,4.23e-37
SPGP0Ktrna5L,SPGP0Ztrna27L,4.23e-37
SPGP0K00300,SPGP0AL00610,0.0
SPGP0K00310,SPGP0AL00600,0.0
SPGP0K00320,SPGP0AL00590,0.0
SPGP0K00340,SPGP0AL00570,0.0
SPGP0K00370,SPGP0AL00540,0.0
SPGP0K00370,SPGP0BO00100,3.26e-111
SPGP0K00420,SPGP0AL00490,0.0
SPGP0K00480,SPGP0AL00430,0.0
SPGP0K00500,SPGP0AL00410,0.0
SPGP0K00520,SPGP0AL00370,0.0
SPGP0K00530,SPGP0AL00360,0.0
SPGP0K00570,SPGP0AL00320,0.0
SPGP0K00620,SPGP0AL00270,1.72e-159
SPGP0K00630,SPGP0AL00260,0.0
SPGP0K00650,SPGP0AL00240,1.04e-126
SPGP0K00660,SPGP0AL00230,0.0
SPGP0K00690,SPGP0AL00200,0.0
SPGP0K00700,SPGP0AL00190,0.0
SPGP0K00710,SPGP0AL00180,0.0
SPGP0K00770,SPGP0AL00120,5.73e-73
SPGP0Ktrna1N,SPGP0COtrna9N,2.77e-33
SPGP0Ktrna1N,SPGP0Htrna19N,2.77e-33
SPGP0Ktrna1N,SPGP0Etrna21N,2.77e-33
SPGP0Ktrna1N,SPGP0Dtrna14N,2.77e-33
SPGP0Ktrna1N,SPGP0Dtrna13N,2.77e-33
SPGP0Ktrna1N,SPGP0Ctrna4N,2.77e-33
SPGP0Ktrna1N,SPGP0ALtrna18N,2.77e-33
SPGP0Ktrna1N,SPGP0AHtrna11N,2.77e-33
SPGP0Ktrna1N,SPGP0AGtrna22N,2.77e-33
SPGP0Ktrna1N,SPGP0AFtrna12N,2.77e-33
SPGP0Ktrna1N,SPGP0AEtrna3N,2.77e-33
SPGP0Ktrna1N,SPGP0Ztrna16N,2.77e-33
SPGP0Ktrna1N,SPGP0Ytrna10N,2.77e-33
SPGP0Ktrna1N,SPGP0Strna15N,2.77e-33
SPGP0Ktrna1N,SPGP0Ptrna7N,2.77e-33
SPGP0Ktrna1N,SPGP0FKtrna6N,2.77e-33
SPGP0Ktrna1N,SPGP0Otrna8N,2.77e-33
SPGP0Ktrna1N,SPGP0Ktrna2N,2.77e-33
SPGP0Ktrna1N,SPGP0AOtrna20N,1.29e-31
SPGP0Ktrna1N,SPGP0Ltrna5N,6.00e-30
SPGP0Ktrna1N,SPGP0ACtrna17N,2.79e-28
SPGP0Ktrna1P,SPGP0COtrna10P,3.45e-32
SPGP0Ktrna1P,SPGP0AXtrna19P,3.45e-32
SPGP0Ktrna1P,SPGP0AHtrna12P,3.45e-32
SPGP0Ktrna1P,SPGP0AGtrna24P,3.45e-32
SPGP0K00790,SPGP0AX00250,0.0
SPGP0K00810,SPGP0AX00230,0.0
SPGP0K00820,SPGP0AX00220,0.0
SPGP0K00830,SPGP0AX00210,0.0
SPGP0K00860,SPGP0AX00180,0.0
SPGP0K00880,SPGP0AX00160,0.0
SPGP0K00890,SPGP0AX00150,0.0
SPGP0K00900,SPGP0AX00140,0.0
SPGP0K00910,SPGP0AX00130,0.0
SPGP0K00920,SPGP0AX00120,0.0
SPGP0K00920,SPGP0T01520,0.0
SPGP0K00920,SPGP0C02900,0.0
SPGP0K00940,SPGP0AX00100,0.0
SPGP0Ktrna5I,SPGP0Etrna28I,2.77e-33
SPGP0Ktrna5I,SPGP0AXtrna20I,2.77e-33
SPGP0Ktrna5I,SPGP0ATtrna4I,2.77e-33
SPGP0Ktrna5I,SPGP0AOtrna27I,2.77e-33
SPGP0Ktrna5I,SPGP0Ctrna10I,2.77e-33
SPGP0Ktrna5I,SPGP0AMtrna29I,2.77e-33
SPGP0Ktrna5I,SPGP0Btrna2I,2.77e-33
SPGP0Ktrna5I,SPGP0Btrna1I,2.77e-33
SPGP0Ktrna5I,SPGP0ACtrna21I,2.77e-33
SPGP0Ktrna5I,SPGP0ABtrna23I,2.77e-33
SPGP0Ktrna5I,SPGP0ABtrna22I,2.77e-33
SPGP0Ktrna5I,SPGP0Ytrna18I,2.77e-33
SPGP0Ktrna5I,SPGP0Wtrna8I,2.77e-33
SPGP0Ktrna5I,SPGP0Wtrna7I,2.77e-33
SPGP0Ktrna5I,SPGP0Ttrna24I,2.77e-33
SPGP0Ktrna5I,SPGP0Atrna16I,2.77e-33
SPGP0Ktrna5I,SPGP0Strna19I,2.77e-33
SPGP0Ktrna5I,SPGP0Qtrna14I,2.77e-33
SPGP0Ktrna5I,SPGP0Qtrna13I,2.77e-33
SPGP0Ktrna5I,SPGP0EUtrna26I,2.77e-33
SPGP0Ktrna5I,SPGP0Ltrna12I,2.77e-33
SPGP0Ktrna5I,SPGP0Ktrna6I,2.77e-33
SPGP0Ktrna5I,SPGP0Ctrna11I,3.58e-32
SPGP0K00950,SPGP0K01090,0.0
SPGP0K00960,SPGP0BB00100,0.0
SPGP0K00970,SPGP0BB00110,2.74e-180
SPGP0K00970,SPGP0B01210,1.30e-163
SPGP0K00980,SPGP0B01200,7.72e-145
SPGP0K00980,SPGP0BB00120,1.67e-141
SPGP0K01000,SPGP0BB00140,0.0
SPGP0K01040,SPGP0BB00180,1.46e-175
SPGP0K01050,SPGP0BB00190,0.0
SPGP0K01060,SPGP0BB00200,0.0
SPGP0K01080,SPGP0BB00220,5.79e-34
SPGP0Ktrna6I,SPGP0Etrna28I,2.77e-33
SPGP0Ktrna6I,SPGP0AXtrna20I,2.77e-33
SPGP0Ktrna6I,SPGP0ATtrna4I,2.77e-33
SPGP0Ktrna6I,SPGP0AOtrna27I,2.77e-33
SPGP0Ktrna6I,SPGP0Ctrna10I,2.77e-33
SPGP0Ktrna6I,SPGP0AMtrna29I,2.77e-33
SPGP0Ktrna6I,SPGP0Btrna2I,2.77e-33
SPGP0Ktrna6I,SPGP0Btrna1I,2.77e-33
SPGP0Ktrna6I,SPGP0ACtrna21I,2.77e-33
SPGP0Ktrna6I,SPGP0ABtrna23I,2.77e-33
SPGP0Ktrna6I,SPGP0ABtrna22I,2.77e-33
SPGP0Ktrna6I,SPGP0Ytrna18I,2.77e-33
SPGP0Ktrna6I,SPGP0Wtrna8I,2.77e-33
SPGP0Ktrna6I,SPGP0Wtrna7I,2.77e-33
SPGP0Ktrna6I,SPGP0Ttrna24I,2.77e-33
SPGP0Ktrna6I,SPGP0Atrna16I,2.77e-33
SPGP0Ktrna6I,SPGP0Strna19I,2.77e-33
SPGP0Ktrna6I,SPGP0Qtrna14I,2.77e-33
SPGP0Ktrna6I,SPGP0Qtrna13I,2.77e-33
SPGP0Ktrna6I,SPGP0EUtrna26I,2.77e-33
SPGP0Ktrna6I,SPGP0Ltrna12I,2.77e-33
SPGP0Ktrna6I,SPGP0Ctrna11I,3.58e-32
SPGP0Ktrna2P,SPGP0Xtrna9P,3.24e-49
SPGP0Ktrna2P,SPGP0Ktrna3P,3.24e-49
SPGP0Ktrna2P,SPGP0Gtrna21P,7.02e-46
SPGP0Ktrna2P,SPGP0AJtrna14P,7.02e-46
SPGP0Ktrna2P,SPGP0AEtrna5P,7.02e-46
SPGP0Ktrna2P,SPGP0Dtrna15P,2.50e-45
SPGP0Ktrna2P,SPGP0Dtrna16P,5.40e-42
SPGP0Ktrna2P,SPGP0Ftrna20P,4.36e-38
SPGP0Ktrna2P,SPGP0AUtrna4P,2.03e-36
SPGP0Ktrna2P,SPGP0Otrna7P,9.44e-35
SPGP0Ktrna2P,SPGP0Htrna22P,4.39e-33
SPGP0Ktrna2P,SPGP0AItrna11P,4.39e-33
SPGP0Ktrna2P,SPGP0AFtrna13P,4.39e-33
SPGP0Ktrna2P,SPGP0Strna18P,4.39e-33
SPGP0Ktrna2P,SPGP0Htrna23P,2.04e-31
SPGP0Ktrna2P,SPGP0Otrna8P,2.04e-31
SPGP0Ktrna2P,SPGP0Strna17P,3.38e-29
SPGP0Ktrna2P,SPGP0Ctrna6P,1.57e-27
SPGP0Ktrna2T,SPGP0BHtrna30T,9.78e-33
SPGP0Ktrna2T,SPGP0Dtrna22T,9.78e-33
SPGP0Ktrna2T,SPGP0RJtrna8T,9.78e-33
SPGP0Ktrna2T,SPGP0ABtrna28T,9.78e-33
SPGP0Ktrna2T,SPGP0ABtrna27T,9.78e-33
SPGP0Ktrna2T,SPGP0Xtrna18T,9.78e-33
SPGP0Ktrna2T,SPGP0GJtrna5T,9.78e-33
SPGP0Ktrna2T,SPGP0FPtrna4T,9.78e-33
SPGP0Ktrna2T,SPGP0Ntrna12T,9.78e-33
SPGP0Ktrna2T,SPGP0ELtrna10T,9.78e-33
SPGP0Ktrna2T,SPGP0Ktrna3T,9.78e-33
SPGP0Ktrna2T,SPGP0Dtrna23T,4.55e-31
SPGP0Ktrna2T,SPGP0Itrna21T,2.12e-29
SPGP0Ktrna2T,SPGP0Htrna32T,2.12e-29
SPGP0Ktrna2T,SPGP0ALtrna31T,2.12e-29
SPGP0Ktrna2T,SPGP0Btrna1T,2.12e-29
SPGP0Ktrna2T,SPGP0Wtrna6T,2.12e-29
SPGP0Ktrna2T,SPGP0Strna25T,2.12e-29
SPGP0Ktrna2T,SPGP0Strna24T,2.12e-29
SPGP0Ktrna2T,SPGP0Otrna16T,2.12e-29
SPGP0Ktrna2T,SPGP0Otrna15T,2.12e-29
SPGP0Ktrna2T,SPGP0Mtrna29T,2.12e-29
SPGP0Ktrna2T,SPGP0Wtrna7T,9.85e-28
SPGP0Ktrna2T,SPGP0Otrna14T,4.58e-26
SPGP0K01160,SPGP0S00190,0.0
SPGP0Ktrna3P,SPGP0Xtrna9P,3.24e-49
SPGP0Ktrna3P,SPGP0Gtrna21P,7.02e-46
SPGP0Ktrna3P,SPGP0AJtrna14P,7.02e-46
SPGP0Ktrna3P,SPGP0AEtrna5P,7.02e-46
SPGP0Ktrna3P,SPGP0Dtrna15P,2.50e-45
SPGP0Ktrna3P,SPGP0Dtrna16P,5.40e-42
SPGP0Ktrna3P,SPGP0Ftrna20P,4.36e-38
SPGP0Ktrna3P,SPGP0AUtrna4P,2.03e-36
SPGP0Ktrna3P,SPGP0Otrna7P,9.44e-35
SPGP0Ktrna3P,SPGP0Htrna22P,4.39e-33
SPGP0Ktrna3P,SPGP0AItrna11P,4.39e-33
SPGP0Ktrna3P,SPGP0AFtrna13P,4.39e-33
SPGP0Ktrna3P,SPGP0Strna18P,4.39e-33
SPGP0Ktrna3P,SPGP0Htrna23P,2.04e-31
SPGP0Ktrna3P,SPGP0Otrna8P,2.04e-31
SPGP0Ktrna3P,SPGP0Strna17P,3.38e-29
SPGP0Ktrna3P,SPGP0Ctrna6P,1.57e-27
SPGP0K01180,SPGP0S00220,1.23e-134
SPGP0K01220,SPGP0S00260,0.0
SPGP0K01230,SPGP0S00270,0.0
SPGP0K01280,SPGP0S00320,0.0
SPGP0Ktrna3D,SPGP0Itrna18D,3.45e-32
SPGP0Ktrna3D,SPGP0Htrna31D,3.45e-32
SPGP0Ktrna3D,SPGP0Gtrna29D,3.45e-32
SPGP0Ktrna3D,SPGP0Etrna33D,3.45e-32
SPGP0Ktrna3D,SPGP0Etrna32D,3.45e-32
SPGP0Ktrna3D,SPGP0Dtrna19D,3.45e-32
SPGP0Ktrna3D,SPGP0Ctrna7D,3.45e-32
SPGP0Ktrna3D,SPGP0Ctrna6D,3.45e-32
SPGP0Ktrna3D,SPGP0ADtrna30D,3.45e-32
SPGP0Ktrna3D,SPGP0ABtrna23D,3.45e-32
SPGP0Ktrna3D,SPGP0ABtrna22D,3.45e-32
SPGP0Ktrna3D,SPGP0Wtrna5D,3.45e-32
SPGP0Ktrna3D,SPGP0Wtrna4D,3.45e-32
SPGP0Ktrna3D,SPGP0Ttrna24D,3.45e-32
SPGP0Ktrna3D,SPGP0Atrna15D,3.45e-32
SPGP0Ktrna3D,SPGP0Strna20D,3.45e-32
SPGP0Ktrna3D,SPGP0Rtrna14D,3.45e-32
SPGP0Ktrna3D,SPGP0Rtrna13D,3.45e-32
SPGP0Ktrna3D,SPGP0Ptrna12D,3.45e-32
SPGP0Ktrna3D,SPGP0Ntrna11D,3.45e-32
SPGP0Ktrna3D,SPGP0Ntrna10D,3.45e-32
SPGP0Ktrna3D,SPGP0Ntrna9D,3.45e-32
SPGP0Ktrna3D,SPGP0Ntrna8D,3.45e-32
SPGP0Ktrna3D,SPGP0Mtrna28D,3.45e-32
SPGP0Ktrna3D,SPGP0Mtrna27D,3.45e-32
SPGP0Ktrna3D,SPGP0Mtrna26D,3.45e-32
SPGP0Ktrna3D,SPGP0Mtrna25D,3.45e-32
SPGP0Ktrna3D,SPGP0Utrna17D,4.46e-31
SPGP0Ktrna3D,SPGP0Btrna1D,1.60e-30
SPGP0Ktrna3D,SPGP0Ftrna21D,2.08e-29
SPGP0K01290,SPGP0S00330,0.0
SPGP0K01320,SPGP0S00360,0.0
SPGP0K01330,SPGP0S00370,0.0
SPGP0K01340,SPGP0S00380,0.0
SPGP0K01360,SPGP0S00400,0.0
SPGP0K01390,SPGP0R02320,0.0
SPGP0K01390,SPGP0E04050,0.0
SPGP0K01390,SPGP0S00430,0.0
SPGP0K01410,SPGP0S00450,0.0
SPGP0K01410,SPGP0AB01260,0.0
SPGP0K01410,SPGP0W00400,9.08e-100
SPGP0K01420,SPGP0S00460,2.27e-53
SPGP0K01430,SPGP0S00470,0.0
SPGP0K01470,SPGP0S00510,0.0
SPGP0K01490,SPGP0S00530,0.0
SPGP0K01510,SPGP0S00550,0.0
SPGP0K01520,SPGP0S00560,0.0
SPGP0K01530,SPGP0S00570,1.93e-102
SPGP0K01540,SPGP0S00580,0.0
SPGP0K01550,SPGP0S00590,0.0
SPGP0K01560,SPGP0S00600,0.0
SPGP0K01570,SPGP0S00610,0.0
SPGP0K01600,SPGP0S00640,0.0
SPGP0K01610,SPGP0S00660,0.0
SPGP0K01640,SPGP0S00690,0.0
SPGP0K01650,SPGP0S00700,0.0
SPGP0K01660,SPGP0S00710,1.37e-171
SPGP0K01660,SPGP0H01330,4.13e-157
SPGP0K01660,SPGP0D02290,1.93e-150
SPGP0Ktrna6L,SPGP0CStrna7L,1.31e-53
SPGP0Ktrna6L,SPGP0Gtrna35L,1.31e-53
SPGP0Ktrna6L,SPGP0AJtrna25L,1.31e-53
SPGP0Ktrna6L,SPGP0AHtrna23L,1.31e-53
SPGP0Ktrna6L,SPGP0ADtrna36L,1.31e-53
SPGP0Ktrna6L,SPGP0Rtrna18L,1.31e-53
SPGP0Ktrna6L,SPGP0Rtrna17L,1.31e-53
SPGP0Ktrna6L,SPGP0Ytrna21L,6.11e-52
SPGP0Ktrna6L,SPGP0Strna26L,6.11e-52
SPGP0Ktrna6L,SPGP0DUtrna4L,6.11e-52
SPGP0Ktrna6L,SPGP0Etrna44L,2.84e-50
SPGP0Ktrna6L,SPGP0Etrna43L,2.84e-50
SPGP0Ktrna6L,SPGP0ALtrna38L,3.76e-49
SPGP0Ktrna6L,SPGP0Btrna3L,3.76e-49
SPGP0Ktrna6L,SPGP0Ttrna30L,1.34e-48
SPGP0Ktrna6L,SPGP0Ftrna28L,1.75e-47
SPGP0Ktrna6L,SPGP0Ctrna10L,1.75e-47
SPGP0Ktrna6L,SPGP0AGtrna45L,1.75e-47
SPGP0Ktrna6L,SPGP0Ptrna14L,1.75e-47
SPGP0Ktrna6L,SPGP0Etrna40L,1.07e-44
SPGP0K01670,SPGP0CS00100,1.97e-159
SPGP0K01700,SPGP0S00760,0.0
SPGP0K01710,SPGP0S00770,0.0
SPGP0K01730,SPGP0D02190,0.0
SPGP0K01730,SPGP0H01430,0.0
SPGP0K01740,SPGP0S00800,0.0
SPGP0K01770,SPGP0S00830,4.53e-180
SPGP0K01780,SPGP0S00840,4.38e-118
SPGP0K01790,SPGP0S00850,0.0
SPGP0K01820,SPGP0S00880,0.0
SPGP0K01830,SPGP0S00890,0.0
SPGP0K01840,SPGP0S00900,0.0
SPGP0K01870,SPGP0S00930,3.79e-68
SPGP0K01880,SPGP0S00940,0.0
SPGP0K01890,SPGP0S00950,0.0
SPGP0K01910,SPGP0S00970,0.0
SPGP0K01920,SPGP0S00980,0.0
SPGP0K01930,SPGP0S00990,9.50e-130
SPGP0K01960,SPGP0S01020,5.57e-123
SPGP0K01970,SPGP0S01030,0.0
SPGP0Ktrna3F,SPGP0OVtrna4F,1.30e-42
SPGP0Ktrna3F,SPGP0Btrna2F,1.33e-37
SPGP0Ktrna3F,SPGP0Strna18F,6.17e-36
SPGP0Ktrna3F,SPGP0Gtrna21F,2.83e-34
SPGP0Ktrna3F,SPGP0MHtrna5F,2.87e-34
SPGP0Ktrna3F,SPGP0AFtrna17F,2.87e-34
SPGP0Ktrna3F,SPGP0AEtrna6F,2.87e-34
SPGP0Ktrna3F,SPGP0Xtrna13F,2.87e-34
SPGP0Ktrna3F,SPGP0Xtrna12F,2.87e-34
SPGP0Ktrna3F,SPGP0Atrna14F,2.87e-34
SPGP0Ktrna3F,SPGP0Rtrna11F,2.87e-34
SPGP0Ktrna3F,SPGP0Otrna10F,2.87e-34
SPGP0Ktrna3F,SPGP0Ltrna8F,2.87e-34
SPGP0Ktrna3F,SPGP0Ltrna7F,2.87e-34
SPGP0Ktrna3F,SPGP0Btrna1F,3.76e-33
SPGP0Ktrna3F,SPGP0Etrna22F,1.34e-32
SPGP0Ktrna3F,SPGP0ACtrna19F,1.34e-32
SPGP0Ktrna3F,SPGP0Otrna9F,1.34e-32
SPGP0Ktrna3F,SPGP0FVtrna16F,2.01e-30
SPGP0Ktrna3F,SPGP0Ftrna20F,2.89e-29
SPGP0K02000,SPGP0S01060,3.11e-139
SPGP0K02010,SPGP0S01070,9.89e-100
SPGP0K02020,SPGP0S01080,0.0
SPGP0K02030,SPGP0S01090,0.0
SPGP0K02050,SPGP0S01110,0.0
SPGP0K02070,SPGP0S01130,0.0
SPGP0K02170,SPGP0S01230,0.0
SPGP0K02200,SPGP0S01260,6.02e-133
SPGP0K02230,SPGP0S01290,0.0
SPGP0K02250,SPGP0X01900,1.05e-158
SPGP0K02250,SPGP0O02990,3.22e-154
SPGP0K02250,SPGP0S01310,3.04e-149
SPGP0K02270,SPGP0S01330,0.0
SPGP0K02280,SPGP0S01340,0.0
SPGP0K02330,SPGP0S01390,0.0
SPGP0K02340,SPGP0S01400,0.0
SPGP0K02360,SPGP0S01420,0.0
SPGP0K02390,SPGP0S01450,0.0
SPGP0K02400,SPGP0S01460,0.0
SPGP0K02420,SPGP0S01480,0.0
SPGP0K02430,SPGP0S01490,0.0
SPGP0K02440,SPGP0S01500,4.52e-119
SPGP0K02450,SPGP0S01510,0.0
SPGP0K02470,SPGP0S01530,2.24e-86
SPGP0K02480,SPGP0S01540,0.0
SPGP0K02490,SPGP0S01550,7.05e-158
SPGP0K02500,SPGP0S01560,0.0
SPGP0K02510,SPGP0S01570,0.0
SPGP0K02590,SPGP0S01650,0.0
